2013/10/14 10:2:0,-5,017,003,9.7,1564
2013/10/14 10:2:0,-5,017,004,-16.5,1654
2013/10/14 10:7:0,-5,017,001,9.5,1565
2013/10/14 10:7:0,-5,017,002,0.6,1558
2013/10/14 10:7:0,-5,017,003,9.7,1569
2013/10/14 10:7:0,-5,017,004,-16.6,1660
2013/10/14 10:12:0,-5,017,001,8.9,1612
2013/10/14 10:12:0,-5,017,002,-0.1,1642
2013/10/14 10:12:0,-5,017,003,9.2,1608
2013/10/14 10:12:0,-5,017,004,-16.8,1706
2013/10/14 10:17:0,-5,017,001,8.5,1613
2013/10/14 10:17:0,-5,017,002,-0.6,1652
2013/10/14 10:17:0,-5,017,003,8.5,1615
2013/10/14 10:17:0,-5,017,004,-17.2,1706
2013/10/14 10:22:0,-5,017,001,8.9,1613
2013/10/14 10:22:0,-5,017,002,-0.2,1644
2013/10/14 10:22:0,-5,017,003,9.1,1608
2013/10/14 10:22:0,-5,017,004,-16.8,1707
2013/10/14 10:27:0,-5,017,001,8.3,1612
2013/10/14 10:27:0,-5,017,002,-0.7,1654
2013/10/14 10:27:0,-5,017,004,-16.9,1713
2013/10/14 10:27:0,-5,017,004,-16.9,1713
2013/10/14 10:32:0,-5,017,001,8.4,1609
2013/10/14 10:32:0,-5,017,002,-0.5,1648
2013/10/14 10:32:0,-5,017,003,8.6,1613
2013/10/14 10:32:0,-5,017,004,-17.2,1703
2013/10/14 10:37:0,-5,017,001,8.0,1610
2013/10/14 10:37:0,-5,017,002,-1.0,1649
2013/10/14 10:37:0,-5,017,003,8.1,1613
2013/10/14 10:37:0,-5,017,004,-17.1,1707
2013/10/14 10:42:1,-5,017,001,2.6,1607
2013/10/14 10:42:1,-5,017,002,-6.5,1656
2013/10/14 10:42:1,-5,017,003,3.0,1604
2013/10/14 10:42:1,-5,017,004,-20.1,1698
2013/10/14 10:47:0,-5,017,001,2.8,1613
2013/10/14 10:47:0,-5,017,002,-6.4,1659
2013/10/14 10:47:0,-5,017,003,3.1,1609
2013/10/14 10:47:0,-5,017,004,-19.5,1714
2013/10/14 10:52:0,-5,017,001,3.0,1602
2013/10/14 10:52:0,-5,017,002,-6.2,1653
2013/10/14 10:52:0,-5,017,003,3.2,1606
2013/10/14 10:52:0,-5,017,004,-19.7,1712
2013/10/14 10:57:0,-5,017,001,-8.9,1666
2013/10/14 10:57:0,-5,017,002,-18.6,1713
2013/10/14 10:57:0,-5,017,003,-8.5,1664
2013/10/14 10:57:0,-5,017,004,-25.7,1714
2013/10/14 11:2:0,-5,017,001,-8.3,1603
2013/10/14 11:2:0,-5,017,002,-17.9,1658
2013/10/14 11:2:0,-5,017,003,-7.7,1608
2013/10/14 11:2:0,-5,017,004,-25.4,1654
2013/10/14 11:7:0,-5,017,001,-4.7,1608
2013/10/14 11:7:0,-5,017,002,-14.1,1652
2013/10/14 11:7:0,-5,017,003,-4.1,1604
2013/10/14 11:7:0,-5,017,004,-23.4,1657
2013/10/14 11:12:0,-5,017,001,-1.7,1649
2013/10/14 11:12:0,-5,017,002,-10.9,1700
2013/10/14 11:12:0,-5,017,003,-1.1,1645
2013/10/14 11:12:0,-5,017,004,-21.9,1704
2013/10/14 11:17:0,-5,017,001,1.8,1610
2013/10/14 11:17:0,-5,017,002,-7.5,1659
2013/10/14 11:17:0,-5,017,003,1.7,1611
2013/10/14 11:17:0,-5,017,004,-20.4,1703
2013/10/14 11:22:0,-5,017,001,-5.9,1656
2013/10/14 11:22:0,-5,017,002,-15.5,1702
2013/10/14 11:22:0,-5,017,003,-5.8,1657
2013/10/14 11:22:0,-5,017,004,-24.3,1702
2013/10/14 11:27:0,-5,017,001,-12.0,1698
2013/10/14 11:27:0,-5,017,002,-21.9,1708
2013/10/14 11:27:0,-5,017,003,-11.5,1704
2013/10/14 11:27:0,-5,017,004,-27.5,1712
2013/10/14 11:32:0,-5,017,001,-12.9,1703
2013/10/14 11:32:0,-5,017,002,-23.1,1698
2013/10/14 11:32:0,-5,017,003,-12.3,1699
2013/10/14 11:32:0,-5,017,004,-28.0,1704
2013/10/14 11:37:0,-5,017,001,-7.2,1657
2013/10/14 11:37:0,-5,017,002,-17.1,1706
2013/10/14 11:37:0,-5,017,003,-6.9,1665
2013/10/14 11:37:0,-5,017,004,-25.0,1706
2013/10/14 11:37:0,-5,017,004,-25.0,1706
2013/10/14 11:42:0,-5,017,001,-2.2,1648
2013/10/14 11:42:0,-5,017,002,-11.7,1702
2013/10/14 11:42:0,-5,017,003,-1.8,1655
2013/10/14 11:42:0,-5,017,004,-22.2,1701
2013/10/14 11:47:0,-5,017,001,1.5,1610
2013/10/14 11:47:0,-5,017,002,-7.6,1663
2013/10/14 11:47:0,-5,017,003,1.9,1616
2013/10/14 11:47:0,-5,017,004,-20.2,1704
2013/10/14 11:52:0,-5,017,001,1.9,1610
2013/10/14 11:52:0,-5,017,002,-7.3,1656
2013/10/14 11:52:0,-5,017,003,2.2,1606
2013/10/14 11:52:0,-5,017,004,-20.0,1698
2013/10/14 11:57:0,-5,017,001,2.3,1610
2013/10/14 11:57:0,-5,017,002,-6.9,1666
2013/10/14 11:57:0,-5,017,003,2.7,1616
2013/10/14 11:57:0,-5,017,004,-20.0,1703
2013/10/14 12:2:0,-5,017,001,2.2,1552
2013/10/14 12:2:0,-5,017,002,-7.0,1601
2013/10/14 12:2:0,-5,017,003,2.5,1557
2013/10/14 12:2:0,-5,017,004,-20.1,1647
2013/10/14 12:7:0,-5,017,001,2.4,1559
2013/10/14 12:7:0,-5,017,002,-7.1,1607
2013/10/14 12:7:0,-5,017,003,2.4,1561
2013/10/14 12:7:0,-5,017,004,-20.0,1651
2013/10/14 12:7:0,-5,017,004,-20.0,1651
2013/10/14 12:12:1,-5,017,001,5.8,1611
2013/10/14 12:12:1,-5,017,002,-3.2,1649
2013/10/14 12:12:1,-5,017,003,6.1,1607
2013/10/14 12:12:1,-5,017,004,-18.2,1705
2013/10/14 12:17:0,-5,017,001,5.7,1614
2013/10/14 12:17:0,-5,017,002,-3.2,1653
2013/10/14 12:17:0,-5,017,003,6.0,1610
2013/10/14 12:17:0,-5,017,004,-18.2,1709
2013/10/14 12:22:0,-5,017,001,0.2,1600
2013/10/14 12:22:0,-5,017,002,-9.1,1654
2013/10/14 12:22:0,-5,017,003,0.4,1604
2013/10/14 12:22:0,-5,017,004,-21.2,1699
2013/10/14 12:27:0,-5,017,001,-0.7,1655
2013/10/14 12:27:0,-5,017,002,-10.2,1700
2013/10/14 12:27:0,-5,017,003,-0.4,1654
2013/10/14 12:27:0,-5,017,004,-21.6,1708
2013/10/14 12:32:0,-5,017,001,-4.9,1657
2013/10/14 12:32:0,-5,017,002,-14.6,1704
2013/10/14 12:32:0,-5,017,003,-4.6,1656
2013/10/14 12:32:0,-5,017,004,-23.7,1707
2013/10/14 12:37:0,-5,017,001,-6.6,1661
2013/10/14 12:37:0,-5,017,002,-16.2,1707
2013/10/14 12:37:0,-5,017,003,-6.1,1658
2013/10/14 12:37:0,-5,017,004,-24.6,1712
2013/10/14 12:42:0,-5,017,001,-4.5,1654
2013/10/14 12:42:0,-5,017,002,-14.1,1700
2013/10/14 12:42:0,-5,017,003,-4.1,1652
2013/10/14 12:42:0,-5,017,004,-23.5,1706
2013/10/14 12:47:0,-5,017,001,-7.4,1661
2013/10/14 12:47:0,-5,017,002,-17.1,1708
2013/10/14 12:47:0,-5,017,003,-7.0,1659
2013/10/14 12:47:0,-5,017,004,-25.0,1708
2013/10/14 12:52:0,-5,017,001,-9.6,1661
2013/10/14 12:52:0,-5,017,002,-19.5,1710
2013/10/14 12:52:0,-5,017,003,-9.2,1659
2013/10/14 12:52:0,-5,017,004,-26.2,1707
2013/10/14 12:57:0,-5,017,001,-8.7,1666
2013/10/14 12:57:0,-5,017,002,-18.6,1715
2013/10/14 12:57:0,-5,017,003,-8.4,1665
2013/10/14 12:57:0,-5,017,004,-25.7,1716
2013/10/14 13:2:0,-5,017,001,-9.4,1607
2013/10/14 13:2:0,-5,017,002,-19.2,1655
2013/10/14 13:2:0,-5,017,003,-8.8,1612
2013/10/14 13:2:0,-5,017,004,-26.2,1655
2013/10/14 13:7:0,-5,017,001,-13.2,1653
2013/10/14 13:7:0,-5,017,002,-23.4,1657
2013/10/14 13:7:0,-5,017,003,-12.8,1660
2013/10/14 13:7:0,-5,017,004,-28.3,1663
2013/10/14 13:12:0,-5,017,001,-14.4,1700
2013/10/14 13:12:0,-5,017,002,-24.9,1707
2013/10/14 13:12:0,-5,017,003,-14.2,1700
2013/10/14 13:12:0,-5,017,004,-29.1,1706
2013/10/14 13:17:0,-5,017,001,-13.4,1704
2013/10/14 13:17:0,-5,017,002,-24.4,1707
2013/10/14 13:17:0,-5,017,003,-12.9,1710
2013/10/14 13:17:0,-5,017,004,-28.6,1715
2013/10/14 13:22:0,-5,017,001,-13.0,1696
2013/10/14 13:22:0,-5,017,002,-23.6,1704
2013/10/14 13:22:0,-5,017,003,-12.9,1706
2013/10/14 13:22:0,-5,017,004,-28.4,1709
2013/10/14 13:27:0,-5,017,001,-16.7,1711
2013/10/14 13:27:0,-5,017,002,-27.8,1715
2013/10/14 13:27:0,-5,017,003,-16.9,1715
2013/10/14 13:27:0,-5,017,004,-30.8,1711
2013/10/14 13:32:0,-5,017,001,-15.4,1703
2013/10/14 13:32:0,-5,017,002,-26.4,1706
2013/10/14 13:32:0,-5,017,003,-15.4,1705
2013/10/14 13:32:0,-5,017,004,-30.0,1699
2013/10/14 13:37:0,-5,017,001,-13.5,1707
2013/10/14 13:37:0,-5,017,002,-24.0,1705
2013/10/14 13:37:0,-5,017,003,-13.0,1704
2013/10/14 13:37:0,-5,017,004,-28.7,1718
2013/10/14 13:42:0,-5,017,001,-12.9,1706
2013/10/14 13:42:0,-5,017,002,-23.3,1703
2013/10/14 13:42:0,-5,017,003,-12.6,1705
2013/10/14 13:42:0,-5,017,004,-28.2,1709
2013/10/14 13:47:0,-5,017,001,-8.5,1664
2013/10/14 13:47:0,-5,017,002,-18.4,1713
2013/10/14 13:47:0,-5,017,003,-8.4,1665
2013/10/14 13:47:0,-5,017,004,-25.7,1716
2013/10/14 13:52:0,-5,017,001,-7.0,1654
2013/10/14 13:52:0,-5,017,002,-16.6,1709
2013/10/14 13:52:0,-5,017,003,-6.7,1662
2013/10/14 13:52:0,-5,017,004,-24.8,1712
2013/10/14 13:57:0,-5,017,001,-4.6,1662
2013/10/14 13:57:0,-5,017,002,-14.3,1709
2013/10/14 13:57:0,-5,017,003,-4.2,1660
2013/10/14 13:57:0,-5,017,004,-23.6,1714
2013/10/14 14:2:0,-5,017,001,-2.1,1598
2013/10/14 14:2:0,-5,017,002,-11.7,1653
2013/10/14 14:2:0,-5,017,003,-1.8,1606
2013/10/14 14:2:0,-5,017,004,-22.2,1652
2013/10/14 14:7:0,-5,017,001,2.1,1558
2013/10/14 14:7:0,-5,017,002,-7.0,1608
2013/10/14 14:7:0,-5,017,003,2.2,1561
2013/10/14 14:7:0,-5,017,004,-20.0,1653
2013/10/14 14:12:1,-5,017,001,5.3,1608
2013/10/14 14:12:1,-5,017,002,-3.8,1657
2013/10/14 14:12:1,-5,017,003,5.6,1613
2013/10/14 14:12:1,-5,017,004,-18.5,1710
2013/10/14 14:17:0,-5,017,001,6.0,1610
2013/10/14 14:17:0,-5,017,002,-3.1,1654
2013/10/14 14:17:0,-5,017,003,6.4,1616
2013/10/14 14:17:0,-5,017,004,-18.1,1710
2013/10/14 14:22:0,-5,017,001,6.3,1609
2013/10/14 14:22:0,-5,017,002,-2.9,1657
2013/10/14 14:22:0,-5,017,003,6.5,1613
2013/10/14 14:22:0,-5,017,004,-18.2,1707
2013/10/14 14:27:0,-5,017,001,7.4,1616
2013/10/14 14:27:0,-5,017,002,-1.4,1656
2013/10/14 14:27:0,-5,017,003,7.7,1621
2013/10/14 14:27:0,-5,017,004,-17.5,1714
2013/10/14 14:32:0,-5,017,001,8.2,1611
2013/10/14 14:32:0,-5,017,002,-0.8,1655
2013/10/14 14:32:0,-5,017,003,8.4,1615
2013/10/14 14:32:0,-5,017,004,-17.0,1705
2013/10/14 14:37:0,-5,017,001,6.5,1617
2013/10/14 14:37:0,-5,017,002,-2.6,1660
2013/10/14 14:37:0,-5,017,003,6.5,1619
2013/10/14 14:37:0,-5,017,004,-17.8,1718
2013/10/14 14:42:0,-5,017,001,9.6,1617
2013/10/14 14:42:0,-5,017,002,0.8,1611
2013/10/14 14:42:0,-5,017,003,9.8,1621
2013/10/14 14:42:0,-5,017,004,-16.2,1707
2013/10/14 14:47:0,-5,017,001,11.0,1657
2013/10/14 14:47:0,-5,017,002,2.0,1610
2013/10/14 14:47:0,-5,017,003,11.4,1663
2013/10/14 14:47:0,-5,017,004,-15.4,1713
2013/10/14 14:52:0,-5,017,001,9.2,1614
2013/10/14 14:52:0,-5,017,002,0.6,1610
2013/10/14 14:52:0,-5,017,003,9.9,1623
2013/10/14 14:52:0,-5,017,004,-16.2,1708
2013/10/14 14:57:0,-5,017,001,10.4,1661
2013/10/14 14:57:0,-5,017,002,1.5,1615
2013/10/14 14:57:0,-5,017,003,10.9,1668
2013/10/14 14:57:0,-5,017,004,-15.7,1717
2013/10/14 15:2:0,-5,017,001,9.8,1568
2013/10/14 15:2:0,-5,017,002,1.0,1553
2013/10/14 15:2:0,-5,017,003,10.2,1604
2013/10/14 15:2:0,-5,017,004,-16.2,1656
2013/10/14 15:7:0,-5,017,001,7.7,1570
2013/10/14 15:7:0,-5,017,002,-1.2,1605
2013/10/14 15:7:0,-5,017,003,8.0,1566
2013/10/14 15:7:0,-5,017,004,-17.1,1661
2013/10/14 15:8:45,-5,021,001,70.4,1668
2013/10/14 15:8:45,-5,021,002,66.9,1679
2013/10/14 15:11:14,-5,021,001,70.5,1707
2013/10/14 15:11:14,-5,021,002,66.7,1715
2013/10/14 15:11:14,-5,021,003,70.5,1709
2013/10/14 15:11:14,-5,021,004,72.2,1709
2013/10/14 15:12:0,-5,017,001,5.4,1609
2013/10/14 15:12:0,-5,017,002,-3.6,1655
2013/10/14 15:12:0,-5,017,003,5.6,1613
2013/10/14 15:12:0,-5,017,004,-18.4,1709
2013/10/14 15:16:14,-5,021,001,70.6,1713
2013/10/14 15:16:14,-5,021,002,66.7,1720
2013/10/14 15:16:14,-5,021,003,70.4,1713
2013/10/14 15:16:14,-5,021,004,72.2,1714
2013/10/14 15:17:0,-5,017,001,2.0,1607
2013/10/14 15:17:0,-5,017,002,-7.3,1661
2013/10/14 15:17:0,-5,017,003,2.3,1612
2013/10/14 15:17:0,-5,017,004,-20.1,1704
2013/10/14 15:22:0,-5,017,001,7.2,1610
2013/10/14 15:22:0,-5,017,002,-1.7,1655
2013/10/14 15:22:0,-5,017,003,7.6,1616
2013/10/14 15:22:0,-5,017,004,-17.4,1709
2013/10/14 15:27:0,-5,017,001,7.4,1617
2013/10/14 15:27:0,-5,017,002,-1.4,1657
2013/10/14 15:27:0,-5,017,003,7.7,1622
2013/10/14 15:27:0,-5,017,004,-17.2,1712
2013/10/14 15:32:0,-5,017,001,10.0,1651
2013/10/14 15:32:0,-5,017,002,1.2,1606
2013/10/14 15:32:0,-5,017,003,10.4,1657
2013/10/14 15:32:0,-5,017,004,-16.0,1705
2013/10/14 15:37:1,-5,017,001,13.5,1665
2013/10/14 15:37:1,-5,017,002,4.7,1620
2013/10/14 15:37:1,-5,017,003,14.0,1663
2013/10/14 15:37:1,-5,017,004,-14.4,1713
2013/10/14 15:42:0,-5,017,001,15.6,1663
2013/10/14 15:42:0,-5,017,002,7.0,1611
2013/10/14 15:42:0,-5,017,003,15.9,1668
2013/10/14 15:42:0,-5,017,004,-13.2,1705
2013/10/14 15:47:0,-5,017,001,17.6,1670
2013/10/14 15:47:0,-5,017,002,9.3,1621
2013/10/14 15:47:0,-5,017,003,18.0,1667
2013/10/14 15:47:0,-5,017,004,-12.1,1708
2013/10/14 15:52:0,-5,017,001,19.8,1670
2013/10/14 15:52:0,-5,017,002,11.4,1659
2013/10/14 15:52:0,-5,017,003,20.3,1659
2013/10/14 15:52:0,-5,017,004,-11.2,1704
2013/10/14 15:57:0,-5,017,001,21.4,1664
2013/10/14 15:57:0,-5,017,002,13.1,1663
2013/10/14 15:57:0,-5,017,003,22.0,1663
2013/10/14 15:57:0,-5,017,004,-10.3,1709
2013/10/14 16:2:0,-5,017,001,23.0,1605
2013/10/14 16:2:0,-5,017,002,14.9,1615
2013/10/14 16:2:0,-5,017,003,23.4,1611
2013/10/14 16:2:0,-5,017,004,-9.6,1615
2013/10/14 16:7:0,-5,017,001,24.0,1611
2013/10/14 16:7:0,-5,017,002,15.9,1621
2013/10/14 16:7:0,-5,017,003,24.7,1620
2013/10/14 16:7:0,-5,017,004,-9.0,1614
2013/10/14 16:12:0,-5,017,001,23.5,1659
2013/10/14 16:12:0,-5,017,002,15.3,1659
2013/10/14 16:12:0,-5,017,003,23.8,1664
2013/10/14 16:12:0,-5,017,004,-9.4,1662
2013/10/14 16:17:0,-5,017,001,20.2,1658
2013/10/14 16:17:0,-5,017,002,11.5,1662
2013/10/14 16:17:0,-5,017,003,20.5,1663
2013/10/14 16:17:0,-5,017,004,-11.0,1704
2013/10/14 16:22:0,-5,017,001,18.4,1663
2013/10/14 16:22:0,-5,017,002,9.9,1621
2013/10/14 16:22:0,-5,017,003,18.7,1668
2013/10/14 16:22:0,-5,017,004,-11.9,1709
2013/10/14 16:27:0,-5,017,001,15.4,1665
2013/10/14 16:27:0,-5,017,002,7.0,1615
2013/10/14 16:27:0,-5,017,003,15.8,1671
2013/10/14 16:27:0,-5,017,004,-13.0,1707
2013/10/14 16:32:0,-5,017,001,21.0,1654
2013/10/14 16:32:0,-5,017,002,12.9,1664
2013/10/14 16:32:0,-5,017,003,21.8,1664
2013/10/14 16:32:0,-5,017,004,-10.3,1703
2013/10/14 16:37:0,-5,017,001,24.7,1669
2013/10/14 16:37:0,-5,017,002,16.8,1672
2013/10/14 16:37:0,-5,017,003,25.6,1671
2013/10/14 16:37:0,-5,017,004,-8.4,1668
2013/10/14 16:42:0,-5,017,001,28.4,1666
2013/10/14 16:42:0,-5,017,002,20.3,1658
2013/10/14 16:42:0,-5,017,003,28.8,1672
2013/10/14 16:42:0,-5,017,004,-6.8,1666
2013/10/14 16:47:0,-5,017,001,30.9,1669
2013/10/14 16:47:0,-5,017,002,23.3,1666
2013/10/14 16:47:0,-5,017,003,31.4,1667
2013/10/14 16:47:0,-5,017,004,-5.0,1662
2013/10/14 16:52:0,-5,017,001,33.2,1661
2013/10/14 16:52:0,-5,017,002,25.9,1670
2013/10/14 16:52:0,-5,017,003,33.9,1670
2013/10/14 16:52:0,-5,017,004,-3.9,1665
2013/10/14 16:57:0,-5,017,001,35.4,1670
2013/10/14 16:57:0,-5,017,002,28.1,1670
2013/10/14 16:57:0,-5,017,003,35.9,1677
2013/10/14 16:57:0,-5,017,004,-2.8,1668
2013/10/14 17:2:0,-5,017,001,37.2,1613
2013/10/14 17:2:0,-5,017,002,30.0,1605
2013/10/14 17:2:0,-5,017,003,38.0,1614
2013/10/14 17:2:0,-5,017,004,-1.8,1610
2013/10/14 17:7:0,-5,017,001,39.2,1620
2013/10/14 17:7:0,-5,017,002,31.9,1620
2013/10/14 17:7:0,-5,017,003,39.7,1627
2013/10/14 17:7:0,-5,017,004,-0.7,1613
2013/10/14 17:12:0,-5,017,001,40.6,1660
2013/10/14 17:12:0,-5,017,002,34.0,1658
2013/10/14 17:12:0,-5,017,003,41.4,1661
2013/10/14 17:12:0,-5,017,004,-0.0,1650
2013/10/14 17:17:0,-5,017,001,41.9,1669
2013/10/14 17:17:0,-5,017,002,35.6,1670
2013/10/14 17:17:0,-5,017,003,42.9,1672
2013/10/14 17:17:0,-5,017,004,0.8,1618
2013/10/14 17:22:0,-5,017,001,43.2,1660
2013/10/14 17:22:0,-5,017,002,36.8,1669
2013/10/14 17:22:0,-5,017,003,44.4,1665
2013/10/14 17:22:0,-5,017,004,1.8,1615
2013/10/14 17:27:0,-5,017,001,44.9,1673
2013/10/14 17:27:0,-5,017,002,38.1,1669
2013/10/14 17:27:0,-5,017,003,45.4,1671
2013/10/14 17:27:0,-5,017,004,2.4,1617
2013/10/14 17:32:0,-5,017,001,46.1,1663
2013/10/14 17:32:0,-5,017,002,39.1,1666
2013/10/14 17:32:0,-5,017,003,46.3,1667
2013/10/14 17:32:0,-5,017,004,3.4,1614
2013/10/14 17:37:0,-5,017,001,47.1,1669
2013/10/14 17:37:0,-5,017,002,40.0,1662
2013/10/14 17:37:0,-5,017,003,47.2,1672
2013/10/14 17:37:0,-5,017,004,4.1,1617
2013/10/14 17:42:0,-5,017,001,47.9,1673
2013/10/14 17:42:0,-5,017,002,40.5,1663
2013/10/14 17:42:0,-5,017,003,48.0,1667
2013/10/14 17:42:0,-5,017,004,4.5,1617
2013/10/14 17:47:0,-5,017,001,48.7,1677
2013/10/14 17:47:0,-5,017,002,41.3,1667
2013/10/14 17:47:0,-5,017,003,48.6,1678
2013/10/14 17:47:0,-5,017,004,4.9,1626
2013/10/14 17:52:0,-5,017,001,49.0,1667
2013/10/14 17:52:0,-5,017,002,41.5,1665
2013/10/14 17:52:0,-5,017,003,49.0,1669
2013/10/14 17:52:0,-5,017,004,5.3,1617
2013/10/14 17:57:0,-5,017,001,49.6,1678
2013/10/14 17:57:0,-5,017,002,42.2,1668
2013/10/14 17:57:0,-5,017,003,49.5,1679
2013/10/14 17:57:0,-5,017,004,5.7,1626
2013/10/14 18:2:0,-5,017,001,50.1,1608
2013/10/14 18:2:0,-5,017,002,42.2,1611
2013/10/14 18:2:0,-5,017,003,49.7,1624
2013/10/14 18:2:0,-5,017,004,6.2,1565
2013/10/14 18:7:0,-5,017,001,50.2,1614
2013/10/14 18:7:0,-5,017,002,42.9,1623
2013/10/14 18:7:0,-5,017,003,50.1,1615
2013/10/14 18:7:0,-5,017,004,6.6,1574
2013/10/14 18:12:0,-5,017,001,51.1,1658
2013/10/14 18:12:0,-5,017,002,43.0,1659
2013/10/14 18:12:0,-5,017,003,50.4,1662
2013/10/14 18:12:0,-5,017,004,7.3,1616
2013/10/14 18:17:0,-5,017,001,51.2,1664
2013/10/14 18:17:0,-5,017,002,43.3,1667
2013/10/14 18:17:0,-5,017,003,50.6,1669
2013/10/14 18:17:0,-5,017,004,7.5,1623
2013/10/14 18:22:0,-5,017,001,51.5,1663
2013/10/14 18:22:0,-5,017,002,43.7,1667
2013/10/14 18:22:0,-5,017,003,51.0,1660
2013/10/14 18:22:0,-5,017,004,8.1,1616
2013/10/14 18:27:0,-5,017,001,51.5,1668
2013/10/14 18:27:0,-5,017,002,43.8,1673
2013/10/14 18:27:0,-5,017,003,51.2,1667
2013/10/14 18:27:0,-5,017,004,8.5,1625
2013/10/14 18:32:0,-5,017,001,52.1,1661
2013/10/14 18:32:0,-5,017,002,43.8,1669
2013/10/14 18:32:0,-5,017,003,51.1,1662
2013/10/14 18:32:0,-5,017,004,8.7,1623
2013/10/14 18:37:0,-5,017,001,51.9,1673
2013/10/14 18:37:0,-5,017,002,43.7,1673
2013/10/14 18:37:0,-5,017,003,51.4,1670
2013/10/14 18:37:0,-5,017,004,9.1,1623
2013/10/14 18:42:0,-5,017,001,51.9,1669
2013/10/14 18:42:0,-5,017,002,44.0,1663
2013/10/14 18:42:0,-5,017,003,51.8,1670
2013/10/14 18:42:0,-5,017,004,9.4,1622
2013/10/14 18:47:0,-5,017,001,52.3,1669
2013/10/14 18:47:0,-5,017,002,44.3,1671
2013/10/14 18:47:0,-5,017,003,51.6,1673
2013/10/14 18:47:0,-5,017,004,9.4,1627
2013/10/14 18:52:0,-5,017,001,52.2,1664
